step,train_loss,val_loss
0,5.557993,5.553023
1000,2.645565,2.613465
2000,2.611933,2.611471
3000,2.483368,2.459115
4000,2.346338,2.331917
5000,2.235384,2.231563
6000,2.141966,2.138714
7000,2.066640,2.047719
8000,1.990782,1.972885
9000,1.949554,1.927273
10000,1.886647,1.879898
11000,1.840229,1.831309
12000,1.803339,1.802498
13000,1.794099,1.775969
14000,1.754865,1.753461
15000,1.731409,1.734626
16000,1.724581,1.714136
17000,1.705358,1.704397
18000,1.689200,1.687523
19000,1.677410,1.670366
20000,1.653940,1.661153
21000,1.662172,1.651326
22000,1.646379,1.643193
23000,1.638446,1.638474
24000,1.621793,1.633881
